id,customer_id,product_id,sale_month,sale_day,quantity,unit_cents,discount_bps,coupon_code
1691,63,26,202508,20250803,3,3762,1500,SPRING
1692,27,31,202504,20250426,2,4447,1500,夜市
1693,21,10,202502,20250218,4,1570,500,LOYAL
1694,34,18,202512,20251206,1,2666,1000,
1695,19,7,202504,20250410,4,1159,0,LOYAL
1696,59,13,202512,20251224,2,1981,500,WELCOME
1697,9,4,202508,20250811,1,748,0,
1698,40,24,202512,20251226,5,3488,1000,LOYAL
1699,63,23,202504,20250402,4,3351,1000,
1700,51,21,202509,20250909,5,3077,1000,夜市
1701,26,12,202505,20250521,1,1844,500,
1702,3,15,202503,20250318,2,2255,500,
1703,44,28,202506,20250617,4,4036,1500,SPRING
1704,28,11,202512,20251228,4,1707,500,LOYAL
1705,16,18,202505,20250523,4,2666,1000,SPRING
1706,10,12,202503,20250303,2,1844,500,WELCOME
1707,5,23,202510,20251003,5,3351,1000,LOYAL
1708,27,23,202501,20250117,2,3351,1000,
1709,20,14,202504,20250408,1,2118,500,
1710,62,23,202508,20250804,2,3351,1000,
1711,46,18,202503,20250303,3,2666,1000,SPRING
1712,7,1,202512,20251215,3,337,0,夜市
1713,58,32,202501,20250126,3,4584,1500,WELCOME
1714,39,16,202510,20251005,2,2392,500,SPRING
1715,53,31,202506,20250617,2,4447,1500,
1716,52,27,202505,20250508,2,3899,1500,夜市
1717,9,19,202510,20251027,2,2803,1000,夜市
1718,63,13,202506,20250604,4,1981,500,LOYAL
1719,44,17,202511,20251103,3,2529,1000,夜市
1720,51,21,202502,20250222,4,3077,1000,夜市
1721,60,6,202509,20250908,1,1022,0,WELCOME
1722,63,32,202502,20250228,2,4584,1500,
1723,30,9,202512,20251217,5,1433,500,
1724,22,11,202511,20251126,1,1707,500,夜市
1725,64,7,202511,20251114,1,1159,0,SPRING
1726,50,27,202505,20250520,5,3899,1500,
1727,33,9,202512,20251203,1,1433,500,WELCOME
1728,56,19,202502,20250210,5,2803,1000,夜市
1729,23,24,202510,20251015,2,3488,1000,
1730,30,31,202510,20251012,4,4447,1500,WELCOME
1731,41,2,202506,20250624,4,474,0,SPRING
1732,47,29,202503,20250325,4,4173,1500,夜市
1733,6,30,202501,20250115,1,4310,1500,
1734,16,24,202505,20250506,1,3488,1000,LOYAL
1735,56,5,202505,20250509,4,885,0,WELCOME
1736,57,2,202510,20251005,4,474,0,
1737,38,11,202503,20250304,1,1707,500,SPRING
1738,21,19,202502,20250228,5,2803,1000,WELCOME
1739,8,6,202507,20250725,3,1022,0,
1740,25,14,202504,20250403,4,2118,500,WELCOME
1741,61,21,202509,20250913,1,3077,1000,WELCOME
1742,60,3,202503,20250304,3,611,0,
1743,36,14,202503,20250325,3,2118,500,
1744,27,19,202507,20250716,4,2803,1000,SPRING
1745,43,4,202508,20250801,1,748,0,SPRING
1746,20,6,202509,20250927,2,1022,0,SPRING
1747,59,12,202505,20250525,2,1844,500,
1748,40,26,202501,20250122,2,3762,1500,
1749,20,24,202504,20250424,1,3488,1000,夜市
1750,26,24,202507,20250719,2,3488,1000,
1751,64,32,202503,20250308,3,4584,1500,
1752,64,15,202503,20250308,1,2255,500,
1753,6,27,202510,20251025,4,3899,1500,SPRING
1754,8,21,202504,20250408,5,3077,1000,
1755,51,32,202507,20250721,1,4584,1500,LOYAL
1756,11,21,202506,20250628,5,3077,1000,夜市
1757,61,4,202512,20251208,1,748,0,
1758,55,10,202507,20250717,5,1570,500,WELCOME
1759,37,5,202506,20250620,4,885,0,LOYAL
1760,51,4,202508,20250801,3,748,0,夜市
1761,9,10,202510,20251017,3,1570,500,SPRING
1762,59,7,202505,20250520,4,1159,0,WELCOME
1763,2,9,202503,20250301,1,1433,500,夜市
1764,33,32,202512,20251213,1,4584,1500,
1765,64,1,202509,20250906,5,337,0,SPRING
1766,49,26,202507,20250715,3,3762,1500,LOYAL
1767,31,10,202501,20250118,2,1570,500,WELCOME
1768,10,15,202511,20251122,1,2255,500,夜市
1769,33,7,202506,20250627,3,1159,0,夜市
1770,25,27,202508,20250821,5,3899,1500,WELCOME
1771,31,9,202510,20251026,2,1433,500,
1772,58,17,202508,20250817,1,2529,1000,
1773,54,3,202505,20250526,1,611,0,
1774,49,20,202512,20251202,2,2940,1000,
1775,37,6,202506,20250601,3,1022,0,
1776,57,11,202511,20251105,3,1707,500,LOYAL
1777,17,8,202508,20250820,5,1296,0,夜市
1778,21,26,202510,20251024,4,3762,1500,
1779,64,12,202511,20251108,3,1844,500,LOYAL
1780,32,25,202504,20250416,5,3625,1500,SPRING
1781,42,21,202501,20250112,5,3077,1000,SPRING
1782,26,12,202509,20250905,5,1844,500,夜市
1783,41,13,202503,20250318,5,1981,500,SPRING
1784,6,25,202504,20250419,1,3625,1500,WELCOME
1785,55,13,202505,20250522,3,1981,500,
1786,28,28,202502,20250218,3,4036,1500,WELCOME
1787,3,28,202502,20250203,2,4036,1500,LOYAL
1788,1,26,202505,20250504,3,3762,1500,WELCOME
1789,3,9,202508,20250806,2,1433,500,夜市
1790,36,24,202506,20250620,3,3488,1000,夜市
1791,12,29,202506,20250608,4,4173,1500,夜市
1792,60,20,202510,20251007,3,2940,1000,
1793,23,1,202502,20250218,4,337,0,LOYAL
1794,62,14,202510,20251003,4,2118,500,夜市
1795,31,20,202509,20250906,3,2940,1000,WELCOME
1796,14,19,202507,20250717,2,2803,1000,WELCOME
1797,41,1,202504,20250415,3,337,0,LOYAL
1798,26,25,202507,20250728,2,3625,1500,WELCOME
1799,10,20,202506,20250621,3,2940,1000,
1800,54,1,202508,20250823,1,337,0,夜市
1801,6,9,202511,20251125,5,1433,500,WELCOME
1802,5,15,202503,20250325,5,2255,500,WELCOME
1803,46,10,202507,20250710,4,1570,500,WELCOME
1804,27,14,202506,20250614,1,2118,500,WELCOME
1805,42,22,202507,20250723,3,3214,1000,夜市
1806,1,8,202506,20250607,2,1296,0,
1807,43,10,202508,20250808,2,1570,500,LOYAL
1808,48,11,202508,20250810,1,1707,500,LOYAL
1809,13,12,202507,20250717,1,1844,500,夜市
1810,22,4,202502,20250221,2,748,0,夜市
1811,35,11,202512,20251226,1,1707,500,
1812,46,23,202502,20250204,3,3351,1000,WELCOME
1813,64,21,202503,20250315,3,3077,1000,
1814,40,1,202509,20250926,1,337,0,LOYAL
1815,36,14,202506,20250626,3,2118,500,SPRING
1816,64,20,202510,20251018,5,2940,1000,
1817,39,23,202505,20250503,3,3351,1000,SPRING
1818,59,13,202511,20251104,4,1981,500,LOYAL
1819,47,20,202505,20250501,5,2940,1000,LOYAL
1820,29,10,202512,20251221,2,1570,500,
1821,47,12,202505,20250512,2,1844,500,LOYAL
1822,43,16,202510,20251028,1,2392,500,LOYAL
1823,7,17,202509,20250917,1,2529,1000,夜市
1824,37,14,202501,20250113,4,2118,500,LOYAL
1825,29,22,202512,20251227,4,3214,1000,SPRING
1826,51,1,202509,20250921,5,337,0,LOYAL
1827,50,3,202508,20250817,5,611,0,
1828,54,29,202511,20251115,1,4173,1500,WELCOME
1829,46,23,202501,20250112,4,3351,1000,夜市
1830,22,10,202510,20251018,2,1570,500,WELCOME
1831,7,12,202503,20250321,3,1844,500,SPRING
1832,62,11,202505,20250503,5,1707,500,
1833,43,15,202509,20250909,2,2255,500,WELCOME
1834,33,6,202510,20251028,4,1022,0,
1835,43,31,202502,20250204,4,4447,1500,SPRING
1836,31,10,202503,20250315,1,1570,500,SPRING
1837,57,3,202505,20250516,4,611,0,WELCOME
1838,2,21,202511,20251126,3,3077,1000,
1839,33,13,202504,20250425,4,1981,500,WELCOME
1840,6,31,202501,20250115,1,4447,1500,夜市
1841,58,23,202506,20250615,4,3351,1000,
1842,7,18,202502,20250212,2,2666,1000,LOYAL
1843,1,3,202507,20250704,1,611,0,LOYAL
1844,20,4,202512,20251216,4,748,0,WELCOME
1845,28,22,202505,20250528,5,3214,1000,WELCOME
1846,63,8,202504,20250423,3,1296,0,WELCOME
1847,19,3,202507,20250709,4,611,0,LOYAL
1848,29,22,202507,20250701,3,3214,1000,
1849,5,4,202503,20250317,4,748,0,夜市
1850,22,11,202508,20250807,1,1707,500,夜市
1851,16,29,202504,20250402,4,4173,1500,WELCOME
1852,45,23,202508,20250818,2,3351,1000,WELCOME
1853,38,23,202501,20250106,1,3351,1000,WELCOME
1854,38,5,202507,20250701,5,885,0,LOYAL
1855,7,3,202512,20251201,5,611,0,
1856,14,2,202502,20250207,1,474,0,WELCOME
1857,48,12,202509,20250910,2,1844,500,夜市
1858,62,14,202505,20250525,4,2118,500,LOYAL
1859,3,5,202510,20251026,1,885,0,SPRING
1860,5,15,202506,20250620,1,2255,500,SPRING
1861,53,5,202501,20250102,1,885,0,夜市
1862,52,25,202506,20250625,4,3625,1500,
1863,49,20,202507,20250723,4,2940,1000,WELCOME
1864,63,25,202504,20250417,2,3625,1500,WELCOME
1865,53,23,202512,20251209,1,3351,1000,
1866,25,22,202503,20250304,5,3214,1000,
1867,55,6,202510,20251023,1,1022,0,SPRING
1868,62,2,202504,20250428,1,474,0,LOYAL
1869,26,13,202502,20250222,5,1981,500,
1870,19,21,202508,20250817,3,3077,1000,
1871,63,20,202507,20250704,2,2940,1000,WELCOME
1872,61,21,202509,20250911,4,3077,1000,LOYAL
1873,10,7,202508,20250822,5,1159,0,SPRING
1874,7,24,202507,20250713,5,3488,1000,夜市
1875,56,9,202507,20250708,5,1433,500,SPRING
1876,34,24,202511,20251111,2,3488,1000,
1877,39,24,202505,20250518,5,3488,1000,夜市
1878,49,21,202512,20251211,1,3077,1000,WELCOME
1879,37,23,202507,20250709,2,3351,1000,
1880,44,27,202506,20250609,2,3899,1500,LOYAL
1881,42,15,202511,20251106,1,2255,500,
1882,47,15,202510,20251023,5,2255,500,SPRING
1883,61,5,202505,20250516,1,885,0,
1884,12,23,202512,20251213,2,3351,1000,SPRING
1885,1,13,202511,20251118,2,1981,500,
1886,16,11,202511,20251101,1,1707,500,LOYAL
1887,35,29,202512,20251215,5,4173,1500,夜市
1888,26,18,202512,20251205,1,2666,1000,SPRING
1889,4,2,202512,20251208,1,474,0,
1890,37,9,202501,20250108,5,1433,500,
1891,61,27,202503,20250315,3,3899,1500,夜市
1892,5,10,202509,20250921,3,1570,500,
1893,63,19,202506,20250628,2,2803,1000,
1894,4,3,202503,20250304,2,611,0,LOYAL
1895,25,1,202502,20250219,3,337,0,夜市
1896,2,23,202501,20250123,1,3351,1000,LOYAL
1897,22,5,202507,20250724,3,885,0,
1898,12,22,202504,20250408,1,3214,1000,WELCOME
1899,39,10,202509,20250918,4,1570,500,WELCOME
1900,57,2,202504,20250412,1,474,0,SPRING
1901,59,13,202507,20250702,5,1981,500,夜市
1902,61,18,202508,20250812,2,2666,1000,夜市
1903,59,20,202502,20250206,2,2940,1000,LOYAL
1904,42,17,202505,20250515,1,2529,1000,
1905,26,25,202510,20251025,1,3625,1500,
1906,23,27,202508,20250809,2,3899,1500,WELCOME
1907,19,23,202511,20251107,2,3351,1000,
1908,39,6,202508,20250816,3,1022,0,SPRING
1909,42,16,202507,20250720,4,2392,500,WELCOME
1910,3,12,202511,20251119,4,1844,500,
1911,2,21,202511,20251102,1,3077,1000,
1912,7,7,202508,20250806,5,1159,0,WELCOME
1913,38,13,202506,20250604,5,1981,500,
1914,62,18,202506,20250617,3,2666,1000,SPRING
1915,9,3,202502,20250211,1,611,0,SPRING
1916,49,23,202501,20250112,1,3351,1000,WELCOME
1917,2,13,202502,20250227,4,1981,500,夜市
1918,32,26,202504,20250426,4,3762,1500,
1919,10,5,202505,20250507,3,885,0,
1920,28,12,202505,20250501,1,1844,500,LOYAL
1921,11,27,202511,20251110,4,3899,1500,LOYAL
1922,46,29,202503,20250324,4,4173,1500,LOYAL
1923,21,15,202512,20251221,5,2255,500,夜市
1924,57,7,202505,20250523,4,1159,0,WELCOME
1925,14,30,202509,20250926,1,4310,1500,
1926,26,24,202502,20250205,2,3488,1000,夜市
1927,7,24,202502,20250220,5,3488,1000,
1928,7,6,202507,20250707,5,1022,0,SPRING
1929,38,16,202504,20250425,2,2392,500,
1930,61,29,202501,20250114,5,4173,1500,LOYAL
1931,62,6,202501,20250104,1,1022,0,
1932,53,8,202507,20250719,5,1296,0,
1933,57,22,202505,20250510,3,3214,1000,LOYAL
1934,12,30,202505,20250517,2,4310,1500,WELCOME
1935,28,11,202510,20251017,4,1707,500,SPRING
1936,31,26,202504,20250418,4,3762,1500,
1937,35,13,202503,20250320,2,1981,500,SPRING
1938,56,27,202501,20250107,4,3899,1500,SPRING
1939,13,21,202502,20250207,3,3077,1000,
1940,19,30,202504,20250403,1,4310,1500,夜市
1941,19,11,202511,20251123,2,1707,500,WELCOME
1942,43,7,202507,20250712,3,1159,0,WELCOME
1943,26,14,202506,20250621,1,2118,500,LOYAL
1944,37,2,202512,20251216,2,474,0,夜市
1945,8,17,202503,20250315,1,2529,1000,夜市
1946,49,31,202509,20250907,4,4447,1500,
1947,34,18,202501,20250115,5,2666,1000,LOYAL
1948,6,26,202511,20251121,1,3762,1500,SPRING
1949,31,16,202502,20250208,3,2392,500,SPRING
1950,50,12,202510,20251010,5,1844,500,
1951,37,19,202506,20250601,2,2803,1000,LOYAL
1952,47,18,202502,20250208,1,2666,1000,
1953,37,30,202512,20251222,1,4310,1500,
1954,22,2,202503,20250306,2,474,0,LOYAL
1955,8,14,202506,20250620,3,2118,500,LOYAL
1956,6,18,202502,20250211,4,2666,1000,LOYAL
1957,6,9,202509,20250923,1,1433,500,
1958,30,31,202508,20250808,2,4447,1500,LOYAL
1959,48,17,202506,20250624,5,2529,1000,LOYAL
1960,18,23,202507,20250728,4,3351,1000,
1961,16,2,202503,20250316,3,474,0,LOYAL
1962,35,31,202505,20250508,2,4447,1500,SPRING
1963,27,5,202510,20251028,1,885,0,SPRING
1964,2,3,202504,20250411,1,611,0,夜市
1965,49,28,202506,20250605,3,4036,1500,WELCOME
1966,40,10,202506,20250626,4,1570,500,
1967,32,21,202505,20250502,1,3077,1000,
1968,17,31,202511,20251115,5,4447,1500,
1969,15,24,202511,20251108,4,3488,1000,夜市
1970,14,29,202508,20250815,1,4173,1500,
1971,29,1,202510,20251016,3,337,0,
1972,8,18,202508,20250820,5,2666,1000,SPRING
1973,15,12,202502,20250228,4,1844,500,WELCOME
1974,3,10,202509,20250909,5,1570,500,
1975,23,11,202509,20250928,4,1707,500,WELCOME
1976,6,28,202507,20250719,3,4036,1500,夜市
1977,39,16,202501,20250113,1,2392,500,WELCOME
1978,21,22,202507,20250712,1,3214,1000,夜市
1979,53,25,202502,20250210,1,3625,1500,夜市
1980,60,6,202510,20251023,4,1022,0,SPRING
1981,53,19,202504,20250406,5,2803,1000,
1982,59,19,202506,20250608,4,2803,1000,WELCOME
1983,48,27,202503,20250316,3,3899,1500,WELCOME
1984,19,3,202508,20250822,1,611,0,夜市
1985,61,23,202505,20250524,5,3351,1000,
1986,2,4,202503,20250305,4,748,0,
1987,19,8,202506,20250627,4,1296,0,SPRING
1988,64,21,202506,20250615,5,3077,1000,
1989,1,23,202507,20250723,4,3351,1000,夜市
1990,32,2,202508,20250824,5,474,0,WELCOME
1991,60,12,202504,20250425,4,1844,500,SPRING
1992,38,31,202501,20250108,4,4447,1500,SPRING
1993,28,17,202504,20250412,1,2529,1000,SPRING
1994,36,20,202510,20251027,1,2940,1000,WELCOME
1995,42,6,202501,20250123,3,1022,0,
1996,46,23,202506,20250615,3,3351,1000,LOYAL
1997,28,17,202503,20250315,3,2529,1000,
1998,44,16,202511,20251110,3,2392,500,
1999,25,1,202505,20250525,2,337,0,WELCOME
2000,50,1,202510,20251016,2,337,0,LOYAL
2001,3,24,202503,20250321,3,3488,1000,WELCOME
2002,28,5,202506,20250623,5,885,0,
2003,3,10,202506,20250603,5,1570,500,夜市
2004,47,1,202509,20250907,2,337,0,SPRING
2005,21,6,202512,20251225,3,1022,0,
2006,39,8,202506,20250606,4,1296,0,LOYAL
2007,55,4,202511,20251105,1,748,0,
2008,1,22,202511,20251111,5,3214,1000,SPRING
2009,2,29,202512,20251226,1,4173,1500,
2010,7,19,202511,20251120,4,2803,1000,
2011,60,17,202503,20250304,5,2529,1000,SPRING
2012,44,15,202508,20250825,1,2255,500,WELCOME
2013,39,28,202501,20250105,5,4036,1500,LOYAL
2014,59,18,202508,20250819,4,2666,1000,
2015,63,24,202508,20250805,2,3488,1000,WELCOME
2016,5,4,202509,20250907,1,748,0,
2017,9,2,202506,20250626,4,474,0,WELCOME
2018,23,8,202509,20250928,2,1296,0,夜市
2019,24,7,202507,20250709,2,1159,0,夜市
2020,28,19,202504,20250425,5,2803,1000,
2021,58,11,202510,20251025,3,1707,500,WELCOME
2022,27,27,202511,20251125,1,3899,1500,LOYAL
2023,53,29,202509,20250924,1,4173,1500,
2024,46,10,202504,20250411,2,1570,500,LOYAL
2025,37,5,202511,20251126,4,885,0,WELCOME
2026,36,17,202502,20250206,2,2529,1000,SPRING
2027,16,13,202509,20250919,2,1981,500,SPRING
2028,50,11,202511,20251122,5,1707,500,
2029,50,4,202503,20250309,1,748,0,夜市
2030,14,14,202512,20251224,2,2118,500,
2031,7,12,202511,20251109,4,1844,500,LOYAL
2032,58,6,202507,20250724,1,1022,0,
2033,50,18,202512,20251215,4,2666,1000,LOYAL
2034,56,28,202507,20250724,3,4036,1500,
2035,24,11,202504,20250413,1,1707,500,
2036,18,10,202507,20250719,5,1570,500,WELCOME
2037,30,12,202506,20250617,3,1844,500,
2038,1,12,202512,20251203,2,1844,500,WELCOME
2039,36,17,202504,20250404,3,2529,1000,SPRING
2040,21,19,202502,20250202,4,2803,1000,LOYAL
2041,18,2,202506,20250627,4,474,0,WELCOME
2042,25,26,202501,20250123,3,3762,1500,
2043,30,30,202509,20250924,2,4310,1500,SPRING
2044,27,15,202510,20251023,5,2255,500,
2045,34,9,202509,20250907,5,1433,500,LOYAL
2046,60,25,202503,20250315,1,3625,1500,LOYAL
2047,48,23,202511,20251102,2,3351,1000,WELCOME
2048,45,26,202501,20250124,1,3762,1500,SPRING
2049,13,28,202506,20250612,3,4036,1500,
2050,5,6,202503,20250326,5,1022,0,夜市
2051,64,10,202510,20251016,1,1570,500,
2052,19,20,202501,20250113,5,2940,1000,LOYAL
2053,4,26,202512,20251220,2,3762,1500,SPRING
2054,3,31,202507,20250715,1,4447,1500,WELCOME
2055,60,4,202504,20250419,5,748,0,夜市
2056,30,14,202504,20250422,5,2118,500,WELCOME
2057,40,13,202512,20251208,4,1981,500,
2058,59,26,202510,20251026,5,3762,1500,
2059,38,30,202510,20251027,4,4310,1500,WELCOME
2060,12,27,202505,20250511,1,3899,1500,WELCOME
2061,18,25,202501,20250118,1,3625,1500,SPRING
2062,49,11,202504,20250406,1,1707,500,
2063,29,32,202507,20250716,2,4584,1500,夜市
2064,27,29,202502,20250219,5,4173,1500,
2065,34,16,202509,20250911,5,2392,500,
2066,10,9,202502,20250226,4,1433,500,SPRING
2067,34,2,202510,20251005,3,474,0,SPRING
2068,20,18,202508,20250818,1,2666,1000,
2069,48,18,202511,20251118,5,2666,1000,
2070,59,32,202505,20250522,2,4584,1500,WELCOME
2071,2,26,202503,20250317,5,3762,1500,SPRING
2072,57,7,202505,20250508,5,1159,0,
2073,42,17,202507,20250701,2,2529,1000,WELCOME
2074,35,3,202502,20250216,5,611,0,SPRING
2075,51,12,202504,20250422,4,1844,500,夜市
2076,5,9,202505,20250501,1,1433,500,WELCOME
2077,45,23,202504,20250405,4,3351,1000,LOYAL
2078,8,16,202503,20250322,4,2392,500,LOYAL
2079,17,28,202504,20250412,5,4036,1500,
2080,17,25,202502,20250216,5,3625,1500,WELCOME
2081,38,21,202502,20250210,4,3077,1000,WELCOME
2082,34,2,202508,20250828,4,474,0,SPRING
2083,5,25,202505,20250504,3,3625,1500,夜市
2084,21,27,202512,20251211,1,3899,1500,
2085,45,13,202503,20250321,1,1981,500,SPRING
2086,42,30,202512,20251227,2,4310,1500,
2087,33,31,202509,20250921,1,4447,1500,SPRING
2088,39,10,202506,20250614,2,1570,500,
2089,53,29,202502,20250210,1,4173,1500,
2090,30,20,202503,20250316,5,2940,1000,LOYAL
2091,52,4,202503,20250308,3,748,0,夜市
2092,52,5,202504,20250401,4,885,0,LOYAL
2093,64,29,202509,20250927,1,4173,1500,
2094,11,19,202506,20250622,5,2803,1000,
2095,37,31,202502,20250213,3,4447,1500,夜市
2096,39,29,202506,20250607,5,4173,1500,
2097,55,6,202501,20250118,3,1022,0,WELCOME
2098,4,5,202501,20250119,5,885,0,WELCOME
2099,32,17,202507,20250712,2,2529,1000,LOYAL
2100,16,7,202512,20251209,3,1159,0,
2101,13,19,202510,20251022,3,2803,1000,WELCOME
2102,11,2,202511,20251105,2,474,0,夜市
2103,56,8,202507,20250710,2,1296,0,夜市
2104,6,11,202511,20251119,4,1707,500,WELCOME
2105,55,8,202502,20250211,4,1296,0,SPRING
2106,54,1,202506,20250608,1,337,0,WELCOME
2107,47,3,202505,20250526,2,611,0,
2108,39,29,202505,20250504,2,4173,1500,夜市
2109,61,6,202509,20250923,4,1022,0,夜市
2110,24,1,202509,20250924,1,337,0,WELCOME
2111,45,28,202502,20250228,1,4036,1500,
2112,11,17,202512,20251217,5,2529,1000,SPRING
2113,16,27,202510,20251005,4,3899,1500,SPRING
2114,6,17,202510,20251006,4,2529,1000,
2115,14,26,202507,20250720,1,3762,1500,LOYAL
2116,41,25,202506,20250607,4,3625,1500,WELCOME
2117,63,1,202503,20250308,3,337,0,
2118,35,28,202508,20250817,2,4036,1500,夜市
2119,50,31,202509,20250913,1,4447,1500,LOYAL
2120,17,5,202501,20250122,2,885,0,
2121,56,17,202510,20251005,3,2529,1000,
2122,25,19,202508,20250815,4,2803,1000,SPRING
2123,35,22,202508,20250811,1,3214,1000,SPRING
2124,38,5,202505,20250524,1,885,0,夜市
2125,26,19,202503,20250319,2,2803,1000,SPRING
2126,10,19,202505,20250513,5,2803,1000,LOYAL
2127,36,25,202507,20250711,1,3625,1500,夜市
2128,49,11,202507,20250712,1,1707,500,
2129,47,4,202507,20250704,2,748,0,夜市
2130,38,3,202503,20250304,3,611,0,夜市
2131,17,25,202512,20251216,5,3625,1500,
2132,5,28,202510,20251026,5,4036,1500,夜市
2133,61,19,202512,20251210,4,2803,1000,夜市
2134,59,20,202510,20251021,5,2940,1000,
2135,38,31,202502,20250219,4,4447,1500,
2136,64,21,202508,20250809,2,3077,1000,WELCOME
2137,50,22,202512,20251225,4,3214,1000,SPRING
2138,34,21,202507,20250709,2,3077,1000,
2139,1,21,202505,20250522,3,3077,1000,WELCOME
2140,11,27,202508,20250814,3,3899,1500,WELCOME
2141,6,24,202503,20250318,5,3488,1000,SPRING
2142,59,28,202509,20250911,1,4036,1500,
2143,62,24,202502,20250207,5,3488,1000,
2144,23,2,202503,20250322,4,474,0,
2145,3,5,202505,20250516,5,885,0,夜市
2146,31,21,202512,20251204,4,3077,1000,夜市
2147,13,29,202511,20251119,2,4173,1500,SPRING
2148,50,29,202503,20250306,2,4173,1500,
2149,50,29,202502,20250210,5,4173,1500,
2150,23,18,202505,20250519,3,2666,1000,WELCOME
2151,60,29,202504,20250421,4,4173,1500,LOYAL
2152,56,1,202511,20251114,5,337,0,LOYAL
2153,64,23,202501,20250117,5,3351,1000,LOYAL
2154,63,21,202503,20250308,5,3077,1000,WELCOME
2155,7,13,202512,20251218,4,1981,500,WELCOME
2156,12,11,202511,20251116,5,1707,500,
2157,53,11,202508,20250821,3,1707,500,SPRING
2158,29,1,202512,20251203,3,337,0,LOYAL
2159,41,4,202506,20250603,5,748,0,WELCOME
2160,45,13,202512,20251218,4,1981,500,夜市
2161,6,7,202509,20250914,3,1159,0,
2162,48,23,202510,20251001,2,3351,1000,WELCOME
2163,46,11,202507,20250702,1,1707,500,
2164,39,24,202505,20250516,1,3488,1000,夜市
2165,33,19,202501,20250114,4,2803,1000,SPRING
2166,7,13,202509,20250917,5,1981,500,
2167,43,2,202502,20250218,3,474,0,SPRING
2168,19,9,202501,20250123,2,1433,500,SPRING
2169,6,19,202508,20250804,3,2803,1000,LOYAL
2170,63,17,202505,20250513,4,2529,1000,
2171,22,2,202509,20250903,5,474,0,LOYAL
2172,53,10,202511,20251114,5,1570,500,LOYAL
2173,33,4,202510,20251020,4,748,0,LOYAL
2174,13,15,202510,20251016,2,2255,500,LOYAL
2175,31,1,202511,20251115,1,337,0,夜市
2176,11,27,202508,20250802,1,3899,1500,
2177,2,23,202505,20250525,5,3351,1000,
2178,2,17,202507,20250718,1,2529,1000,WELCOME
2179,43,17,202501,20250102,5,2529,1000,LOYAL
2180,35,28,202503,20250311,3,4036,1500,
2181,38,11,202506,20250609,2,1707,500,WELCOME
2182,38,24,202502,20250228,3,3488,1000,
2183,14,7,202511,20251119,4,1159,0,
2184,57,3,202509,20250913,2,611,0,
2185,52,32,202512,20251223,2,4584,1500,LOYAL
2186,60,14,202505,20250512,3,2118,500,夜市
2187,19,2,202508,20250823,4,474,0,WELCOME
2188,23,31,202511,20251128,5,4447,1500,SPRING
2189,39,23,202510,20251012,4,3351,1000,
2190,59,17,202503,20250310,2,2529,1000,SPRING
2191,53,4,202503,20250303,5,748,0,
2192,17,28,202511,20251118,1,4036,1500,LOYAL
2193,13,12,202505,20250503,4,1844,500,
2194,39,4,202511,20251116,5,748,0,SPRING
2195,12,22,202502,20250206,2,3214,1000,WELCOME
2196,22,3,202503,20250324,1,611,0,LOYAL
2197,42,24,202512,20251228,4,3488,1000,夜市
2198,5,4,202506,20250617,1,748,0,
2199,53,11,202502,20250201,1,1707,500,夜市
2200,30,27,202506,20250628,4,3899,1500,LOYAL
2201,13,19,202512,20251219,1,2803,1000,
2202,58,30,202505,20250524,1,4310,1500,WELCOME
2203,17,31,202509,20250920,1,4447,1500,SPRING
2204,14,11,202510,20251007,4,1707,500,夜市
2205,32,28,202510,20251012,2,4036,1500,
2206,23,31,202506,20250605,3,4447,1500,
2207,60,11,202508,20250807,2,1707,500,SPRING
2208,16,10,202512,20251208,5,1570,500,LOYAL
2209,7,6,202502,20250213,5,1022,0,WELCOME
2210,49,11,202504,20250402,2,1707,500,LOYAL
2211,53,32,202504,20250411,3,4584,1500,夜市
2212,27,1,202502,20250215,1,337,0,
2213,12,17,202510,20251020,2,2529,1000,WELCOME
2214,56,31,202512,20251216,5,4447,1500,SPRING
2215,36,31,202501,20250109,5,4447,1500,WELCOME
2216,10,17,202510,20251017,2,2529,1000,SPRING
2217,38,4,202503,20250310,4,748,0,WELCOME
2218,31,17,202512,20251215,2,2529,1000,WELCOME
2219,15,12,202512,20251207,4,1844,500,
2220,12,11,202507,20250714,4,1707,500,夜市
2221,33,7,202504,20250408,2,1159,0,WELCOME
2222,64,27,202501,20250114,4,3899,1500,LOYAL
2223,31,19,202512,20251212,1,2803,1000,SPRING
2224,39,31,202508,20250820,2,4447,1500,LOYAL
2225,24,5,202503,20250306,2,885,0,LOYAL
2226,20,5,202502,20250205,2,885,0,
2227,49,3,202504,20250427,1,611,0,SPRING
2228,5,19,202507,20250726,2,2803,1000,LOYAL
2229,40,12,202508,20250813,5,1844,500,LOYAL
2230,61,6,202501,20250117,1,1022,0,
2231,48,21,202505,20250505,4,3077,1000,夜市
2232,8,22,202506,20250604,3,3214,1000,SPRING
2233,42,18,202508,20250827,1,2666,1000,
2234,43,24,202511,20251106,4,3488,1000,夜市
2235,28,19,202505,20250510,2,2803,1000,LOYAL
2236,23,32,202503,20250324,3,4584,1500,LOYAL
2237,27,14,202508,20250810,4,2118,500,LOYAL
2238,9,3,202502,20250224,2,611,0,WELCOME
2239,49,25,202510,20251023,2,3625,1500,夜市
2240,44,8,202501,20250114,5,1296,0,
2241,64,30,202506,20250622,1,4310,1500,
